year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown
2018-2019,Rabi,Kamareddy,Rajampet,Other oil seeds,2,
2018-2019,Rabi,Kamareddy,Bhiknur,Other oil seeds,1,
2018-2019,Rabi,Kamareddy,Kamareddy,Other oil seeds,0,
2018-2019,Rabi,Kamareddy,Ramareddy,Other oil seeds,0,
2018-2019,Rabi,Kamareddy,Machareddy,Other oil seeds,0,
2018-2019,Rabi,Kamareddy,Domakonda,Other oil seeds,0,
2018-2019,Rabi,Kamareddy,Bibipet,Other oil seeds,0,
2018-2019,Rabi,Kamareddy,Madnur,Tobacco,0,
2018-2019,Rabi,Kamareddy,Jukkal,Tobacco,0,0
2018-2019,Rabi,Kamareddy,Pedda kodapgal,Tobacco,0,
2018-2019,Rabi,Kamareddy,Bichkunda,Tobacco,64,120
2018-2019,Rabi,Kamareddy,Birkoor,Tobacco,0,0
2018-2019,Rabi,Kamareddy,Nasurullabad,Tobacco,0,
2018-2019,Rabi,Kamareddy,Banswada,Tobacco,0,0
2018-2019,Rabi,Kamareddy,Pitlam,Tobacco,0,0
2018-2019,Rabi,Kamareddy,Nizamsagar,Tobacco,0,0
2018-2019,Rabi,Kamareddy,Naga_reddipet,Tobacco,0,0
2018-2019,Rabi,Kamareddy,Yellareddy,Tobacco,0,0
2018-2019,Rabi,Kamareddy,Lingampet,Tobacco,0,0
2018-2019,Rabi,Kamareddy,Gandhari,Tobacco,0,0
2018-2019,Rabi,Kamareddy,Sadasivanagar,Tobacco,0,
2018-2019,Rabi,Kamareddy,Tadwai,Tobacco,0,
2018-2019,Rabi,Kamareddy,Rajampet,Tobacco,0,
2018-2019,Rabi,Kamareddy,Bhiknur,Tobacco,0,
2018-2019,Rabi,Kamareddy,Kamareddy,Tobacco,0,
2018-2019,Rabi,Kamareddy,Ramareddy,Tobacco,0,
2018-2019,Rabi,Kamareddy,Machareddy,Tobacco,0,
2018-2019,Rabi,Kamareddy,Domakonda,Tobacco,0,
2018-2019,Rabi,Kamareddy,Bibipet,Tobacco,0,
2018-2019,Rabi,Kamareddy,Madnur,Total,8033,4867
2018-2019,Rabi,Kamareddy,Jukkal,Total,5460,4605
2018-2019,Rabi,Kamareddy,Pedda kodapgal,Total,1116,1133
2018-2019,Rabi,Kamareddy,Bichkunda,Total,6347,4894
2018-2019,Rabi,Kamareddy,Birkoor,Total,3827,1317
2018-2019,Rabi,Kamareddy,Nasurullabad,Total,3411,1481
2018-2019,Rabi,Kamareddy,Banswada,Total,5457,556
2018-2019,Rabi,Kamareddy,Pitlam,Total,5003,1715
2018-2019,Rabi,Kamareddy,Nizamsagar,Total,2740,324
2018-2019,Rabi,Kamareddy,Naga_reddipet,Total,2060,893
2018-2019,Rabi,Kamareddy,Yellareddy,Total,2501,968
2018-2019,Rabi,Kamareddy,Lingampet,Total,3174,1579
2018-2019,Rabi,Kamareddy,Gandhari,Total,5508,4499
2018-2019,Rabi,Kamareddy,Sadasivanagar,Total,2747,971
2018-2019,Rabi,Kamareddy,Tadwai,Total,2155,2003
2018-2019,Rabi,Kamareddy,Rajampet,Total,1758,268
2018-2019,Rabi,Kamareddy,Bhiknur,Total,3784,885
2018-2019,Rabi,Kamareddy,Kamareddy,Total,2041,422
2018-2019,Rabi,Kamareddy,Ramareddy,Total,1176,741
2018-2019,Rabi,Kamareddy,Machareddy,Total,2553,407
2018-2019,Rabi,Kamareddy,Domakonda,Total,1632.52747252747,467
2018-2019,Rabi,Kamareddy,Bibipet,Total,1379.47252747253,207
