year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown
2018-2019,Kharif,Nizamabad,Morthad,Other oil seeds,0,0.8
2018-2019,Kharif,Nizamabad,Yergatla,Other oil seeds,0,0
2018-2019,Kharif,Nizamabad,Kammarpally,Other oil seeds,0,0
2018-2019,Kharif,Nizamabad,Balkonda,Other oil seeds,0,0
2018-2019,Kharif,Nizamabad,Mupkal,Other oil seeds,0,0
2018-2019,Kharif,Nizamabad,Mendora,Other oil seeds,0,0
2018-2019,Kharif,Nizamabad,Vailpoor,Other oil seeds,0,0
2018-2019,Kharif,Nizamabad,Bodhan,Other oil seeds,0,0
2018-2019,Kharif,Nizamabad,Yedapally,Other oil seeds,0,0
2018-2019,Kharif,Nizamabad,Renjal,Other oil seeds,0,0
2018-2019,Kharif,Nizamabad,Navipet,Other oil seeds,0,0
2018-2019,Kharif,Nizamabad,Kotagiri,Other oil seeds,0,0
2018-2019,Kharif,Nizamabad,Rudrur,Other oil seeds,0,0
2018-2019,Kharif,Nizamabad,Varni,Other oil seeds,0,0
2018-2019,Kharif,Nizamabad,Nizamabad North,Cotton,0,0
2018-2019,Kharif,Nizamabad,Nizamabad South,Cotton,0,0
2018-2019,Kharif,Nizamabad,Nizamabad Rural,Cotton,2,0
2018-2019,Kharif,Nizamabad,Mugpal,Cotton,0,0
2018-2019,Kharif,Nizamabad,Dichpally,Cotton,26.8,82
2018-2019,Kharif,Nizamabad,Indalwai,Cotton,71,240.8
2018-2019,Kharif,Nizamabad,Jakranpally,Cotton,0,0
2018-2019,Kharif,Nizamabad,Dharpally,Cotton,11,8.8
2018-2019,Kharif,Nizamabad,Sirikonda,Cotton,60,85.6
2018-2019,Kharif,Nizamabad,Armoor,Cotton,2,0
2018-2019,Kharif,Nizamabad,Makloor,Cotton,0,0
2018-2019,Kharif,Nizamabad,Nandipet,Cotton,0,0
2018-2019,Kharif,Nizamabad,Bheemgal,Cotton,51.8,90.8
2018-2019,Kharif,Nizamabad,Morthad,Cotton,0,0
2018-2019,Kharif,Nizamabad,Yergatla,Cotton,0,0
2018-2019,Kharif,Nizamabad,Kammarpally,Cotton,110.4,0
2018-2019,Kharif,Nizamabad,Balkonda,Cotton,0,0
2018-2019,Kharif,Nizamabad,Mupkal,Cotton,0,0
2018-2019,Kharif,Nizamabad,Mendora,Cotton,0,0
2018-2019,Kharif,Nizamabad,Vailpoor,Cotton,0,0
2018-2019,Kharif,Nizamabad,Bodhan,Cotton,1154,376.4
2018-2019,Kharif,Nizamabad,Yedapally,Cotton,15.4,0
2018-2019,Kharif,Nizamabad,Renjal,Cotton,310,202.8
2018-2019,Kharif,Nizamabad,Navipet,Cotton,30.6,1.6
2018-2019,Kharif,Nizamabad,Kotagiri,Cotton,178.4,119.6
2018-2019,Kharif,Nizamabad,Rudrur,Cotton,0,0
2018-2019,Kharif,Nizamabad,Varni,Cotton,13.2,31.2
2018-2019,Kharif,Nizamabad,Nizamabad North,Tobacco,0,0
2018-2019,Kharif,Nizamabad,Nizamabad South,Tobacco,0,0
2018-2019,Kharif,Nizamabad,Nizamabad Rural,Tobacco,0,0
2018-2019,Kharif,Nizamabad,Mugpal,Tobacco,0,0
2018-2019,Kharif,Nizamabad,Dichpally,Tobacco,0,0
2018-2019,Kharif,Nizamabad,Indalwai,Tobacco,0,0
2018-2019,Kharif,Nizamabad,Jakranpally,Tobacco,0,0
2018-2019,Kharif,Nizamabad,Dharpally,Tobacco,0,0
2018-2019,Kharif,Nizamabad,Sirikonda,Tobacco,0,0
2018-2019,Kharif,Nizamabad,Armoor,Tobacco,0,0
2018-2019,Kharif,Nizamabad,Makloor,Tobacco,0,0
2018-2019,Kharif,Nizamabad,Nandipet,Tobacco,0,0
2018-2019,Kharif,Nizamabad,Bheemgal,Tobacco,0,0
2018-2019,Kharif,Nizamabad,Morthad,Tobacco,0,0
2018-2019,Kharif,Nizamabad,Yergatla,Tobacco,0,0
2018-2019,Kharif,Nizamabad,Kammarpally,Tobacco,0,0
2018-2019,Kharif,Nizamabad,Balkonda,Tobacco,0,0
2018-2019,Kharif,Nizamabad,Mupkal,Tobacco,0,0
2018-2019,Kharif,Nizamabad,Mendora,Tobacco,0,0
2018-2019,Kharif,Nizamabad,Vailpoor,Tobacco,0,0
2018-2019,Kharif,Nizamabad,Bodhan,Tobacco,0,0
2018-2019,Kharif,Nizamabad,Yedapally,Tobacco,0,0
2018-2019,Kharif,Nizamabad,Renjal,Tobacco,0,0
2018-2019,Kharif,Nizamabad,Navipet,Tobacco,0,0
2018-2019,Kharif,Nizamabad,Kotagiri,Tobacco,0,0
2018-2019,Kharif,Nizamabad,Rudrur,Tobacco,0,0
2018-2019,Kharif,Nizamabad,Varni,Tobacco,0,0
2018-2019,Kharif,Nizamabad,Nizamabad North,Chillies,0,0
2018-2019,Kharif,Nizamabad,Nizamabad South,Chillies,0,0
2018-2019,Kharif,Nizamabad,Nizamabad Rural,Chillies,8,0
2018-2019,Kharif,Nizamabad,Mugpal,Chillies,0,0
2018-2019,Kharif,Nizamabad,Dichpally,Chillies,16,0
2018-2019,Kharif,Nizamabad,Indalwai,Chillies,8,0
2018-2019,Kharif,Nizamabad,Jakranpally,Chillies,25,8
2018-2019,Kharif,Nizamabad,Dharpally,Chillies,21,26
2018-2019,Kharif,Nizamabad,Sirikonda,Chillies,37,16
2018-2019,Kharif,Nizamabad,Armoor,Chillies,7,0
2018-2019,Kharif,Nizamabad,Makloor,Chillies,13,0
2018-2019,Kharif,Nizamabad,Nandipet,Chillies,35,0
2018-2019,Kharif,Nizamabad,Bheemgal,Chillies,29,20
2018-2019,Kharif,Nizamabad,Morthad,Chillies,7,12.8
